"MONTH" "YEAR" "ave_mo_t" "opium_t" "mj_t" "coca_t" "fips" "year"
9 1993 26.4333333333333 0 0 0 "ID" 1993
9 1994 26.4611111111111 0 0 0 "ID" 1994
9 1995 26.8613636363636 0 0 0 "ID" 1995
9 1996 26.421875 0 0 0 "ID" 1996
9 1997 26.43 0 0 0 "ID" 1997
9 1998 26.1642857142857 0 0 0 "ID" 1998
9 2002 26.5045454545455 0 0 0 "ID" 2002
9 2003 26.254347826087 0 0 0 "ID" 2003
9 2004 26.0470588235294 0 0 0 "ID" 2004
9 2014 26.525 0 0 0 "ID" 2014
9 2015 26.5 0 0 0 "ID" 2015
9 2017 25.9 0 0 0 "ID" 2017
10 1979 28.5 0 0 0 "ID" 1979
10 1980 26.8214285714286 0 0 0 "ID" 1980
10 1981 25.9615384615385 0 0 0 "ID" 1981
10 1992 26.4289473684211 0 0 0 "ID" 1992
10 1993 26.775 0 0 0 "ID" 1993
10 1994 26.0479166666667 0 0 0 "ID" 1994
10 1995 26.66 0 0 0 "ID" 1995
10 1996 26.3026315789474 0 0 0 "ID" 1996
10 1997 26.6260869565217 0 0 0 "ID" 1997
10 1998 26.8533333333333 0 0 0 "ID" 1998
10 1999 26.75 0 0 0 "ID" 1999
10 2002 26.6375 0 0 0 "ID" 2002
10 2003 26.1555555555556 0 0 0 "ID" 2003
10 2004 26.485 0 0 0 "ID" 2004
10 2008 25.45 0 0 0 "ID" 2008
10 2011 26.15 0 0 0 "ID" 2011
10 2012 26.1 0 0 0 "ID" 2012
10 2014 25.9 0 0 0 "ID" 2014
10 2016 25.9333333333333 0 0 0 "ID" 2016
11 1980 26.35 0 0 0 "ID" 1980
11 1981 25.6785714285714 0 0 0 "ID" 1981
11 1992 26.65 0 0 0 "ID" 1992
11 1993 26.6527777777778 0 0 0 "ID" 1993
11 1994 26.45 0 0 0 "ID" 1994
11 1995 26.53 0 0 0 "ID" 1995
11 1996 26.6055555555556 0 0 0 "ID" 1996
11 1997 26.635 0 0 0 "ID" 1997
11 1998 26.4305555555556 0 0 0 "ID" 1998
11 1999 26.5 0 0 0 "ID" 1999
11 2002 26.4119047619048 0 0 0 "ID" 2002
11 2003 26.3357142857143 0 0 0 "ID" 2003
11 2004 26.6631578947368 0 0 0 "ID" 2004
11 2009 26.3 0 0 0 "ID" 2009
11 2010 25.9 0 0 0 "ID" 2010
11 2012 26.25 0 0 0 "ID" 2012
11 2014 27.5 0 0 0 "ID" 2014
11 2015 26.7 0 0 0 "ID" 2015
11 2016 26 0 0 0 "ID" 2016
11 2017 25.4666666666667 0 0 0 "ID" 2017
11 2018 25.3333333333333 0 0 0 "ID" 2018
12 1979 27.1666666666667 0 0 0 "ID" 1979
12 1980 26.9 0 0 0 "ID" 1980
12 1981 26.4761904761905 0 0 0 "ID" 1981
12 1992 26.2166666666667 0 0 0 "ID" 1992
12 1993 26.6 0 0 0 "ID" 1993
12 1994 26.6022727272727 0 0 0 "ID" 1994
12 1995 26.9260869565217 0 0 0 "ID" 1995
12 1996 26.315 0 0 0 "ID" 1996
12 1997 26.6590909090909 0 0 0 "ID" 1997
12 1998 26.35 0 0 0 "ID" 1998
12 1999 26.925 0 0 0 "ID" 1999
12 2002 26.9 0 0 0 "ID" 2002
12 2003 26.1978260869565 0 0 0 "ID" 2003
12 2004 26.4595238095238 0 0 0 "ID" 2004
12 2009 25.5 0 0 0 "ID" 2009
12 2011 24.9 0 0 0 "ID" 2011
12 2016 26.05 0 0 0 "ID" 2016
12 2017 26.6 0 0 0 "ID" 2017
12 2018 26.25 0 0 0 "ID" 2018
1 1979 26.1333333333333 0 0 0 "ID" 1979
1 1980 24.8529411764706 0 0 0 "ID" 1980
1 1981 25.9333333333333 0 0 0 "ID" 1981
1 1993 27 0 0 0 "ID" 1993
1 1995 27.0541666666667 0 0 0 "ID" 1995
1 1996 26.1 0 0 0 "ID" 1996
1 1997 26.675 0 0 0 "ID" 1997
1 1998 27.4416666666667 0 0 0 "ID" 1998
1 2000 27.3 0 0 0 "ID" 2000
1 2003 25.7833333333333 0 0 0 "ID" 2003
1 2004 26.85 0 0 0 "ID" 2004
1 2008 24.35 0 0 0 "ID" 2008
1 2010 26.95 0 0 0 "ID" 2010
1 2011 24.9 0 0 0 "ID" 2011
1 2012 26.1 0 0 0 "ID" 2012
1 2013 26.2333333333333 0 0 0 "ID" 2013
1 2015 25.96 0 0 0 "ID" 2015
1 2016 28.35 0 0 0 "ID" 2016
1 2017 25.7 0 0 0 "ID" 2017
1 2018 25.9 0 0 0 "ID" 2018
2 1964 26.65 0 0 0 "ID" 1964
2 1979 26.8684210526316 0 0 0 "ID" 1979
2 1980 25.6333333333333 0 0 0 "ID" 1980
2 1981 26.3333333333333 0 0 0 "ID" 1981
2 1993 26.5411764705882 0 0 0 "ID" 1993
2 1994 26.4058823529412 0 0 0 "ID" 1994
2 1995 26.9576923076923 0 0 0 "ID" 1995
2 1996 25.8625 0 0 0 "ID" 1996
2 1997 26.58 0 0 0 "ID" 1997
2 1998 28.1571428571429 0 0 0 "ID" 1998
2 2003 25.5444444444444 0 0 0 "ID" 2003
2 2004 24.9 0 0 0 "ID" 2004
2 2011 25.3 0 0 0 "ID" 2011
2 2013 25.5 0 0 0 "ID" 2013
2 2015 25.5 0 0 0 "ID" 2015
2 2016 26.5 0 0 0 "ID" 2016
2 2017 26.45 0 0 0 "ID" 2017
2 2018 26.65 0 0 0 "ID" 2018
3 1979 27.2857142857143 0 0 0 "ID" 1979
3 1980 26.25 0 0 0 "ID" 1980
3 1981 27.1470588235294 0 0 0 "ID" 1981
3 1993 27.3909090909091 0 0 0 "ID" 1993
3 1994 27.8318181818182 0 0 0 "ID" 1994
3 1995 27.395 0 0 0 "ID" 1995
3 1996 27.1583333333333 0 0 0 "ID" 1996
3 1997 26.7 0 0 0 "ID" 1997
3 1998 28.2857142857143 0 0 0 "ID" 1998
3 2003 27.515 0 0 0 "ID" 2003
3 2004 26.85 0 0 0 "ID" 2004
3 2011 24 0 0 0 "ID" 2011
3 2012 26.375 0 0 0 "ID" 2012
3 2015 28.1 0 0 0 "ID" 2015
3 2016 27.7 0 0 0 "ID" 2016
4 1979 27.6315789473684 0 0 0 "ID" 1979
4 1980 26.9444444444444 0 0 0 "ID" 1980
4 1981 28.0555555555556 0 0 0 "ID" 1981
4 1993 27.9791666666667 0 0 0 "ID" 1993
4 1994 28.6214285714286 0 0 0 "ID" 1994
4 1995 28.4055555555556 0 0 0 "ID" 1995
4 1996 28.259375 0 0 0 "ID" 1996
4 1997 27.785 0 0 0 "ID" 1997
4 1998 28.5833333333333 0 0 0 "ID" 1998
4 2003 27.875 0 0 0 "ID" 2003
4 2004 28.225 0 0 0 "ID" 2004
4 2013 27.3 0 0 0 "ID" 2013
5 1979 29.025 0 0 0 "ID" 1979
5 1980 27.8235294117647 0 0 0 "ID" 1980
5 1981 29 0 0 0 "ID" 1981
5 1993 28.3318181818182 0 0 0 "ID" 1993
5 1994 28.515 0 0 0 "ID" 1994
5 1995 29.15 0 0 0 "ID" 1995
5 1996 29.1366666666667 0 0 0 "ID" 1996
5 1997 28.4416666666667 0 0 0 "ID" 1997
5 1998 29.6807692307692 0 0 0 "ID" 1998
5 2003 29.05 0 0 0 "ID" 2003
5 2004 28.1833333333333 0 0 0 "ID" 2004
5 2005 28.7 0 0 0 "ID" 2005
5 2014 27.7 0 0 0 "ID" 2014
6 1979 28.1153846153846 0 0 0 "ID" 1979
6 1980 27.7105263157895 0 0 0 "ID" 1980
6 1981 29.6875 0 0 0 "ID" 1981
6 1993 29.275 0 0 0 "ID" 1993
6 1994 28.375 0 0 0 "ID" 1994
6 1995 29.38 0 0 0 "ID" 1995
6 1996 28.7666666666667 0 0 0 "ID" 1996
6 1997 29.0166666666667 0 0 0 "ID" 1997
6 1998 28.6818181818182 0 0 0 "ID" 1998
6 2003 28.1071428571429 0 0 0 "ID" 2003
6 2004 28.7666666666667 0 0 0 "ID" 2004
6 2005 28.39 0 0 0 "ID" 2005
6 2015 27.45 0 0 0 "ID" 2015
6 2016 27.7166666666667 0 0 0 "ID" 2016
6 2017 28.475 0 0 0 "ID" 2017
7 1979 28.2 0 0 0 "ID" 1979
7 1980 28.0769230769231 0 0 0 "ID" 1980
7 1981 28.4166666666667 0 0 0 "ID" 1981
7 1993 28.6545454545455 0 0 0 "ID" 1993
7 1994 28.0214285714286 0 0 0 "ID" 1994
7 1995 28.4541666666667 0 0 0 "ID" 1995
7 1996 28.7 0 0 0 "ID" 1996
7 1997 28.74375 0 0 0 "ID" 1997
7 1998 28.4625 0 0 0 "ID" 1998
7 2003 27.8875 0 0 0 "ID" 2003
7 2004 28.1 0 0 0 "ID" 2004
7 2005 29.1 0 0 0 "ID" 2005
7 2008 27.7 0 0 0 "ID" 2008
7 2012 27.7 0 0 0 "ID" 2012
7 2014 27.5 0 0 0 "ID" 2014
8 1979 27.7857142857143 0 0 0 "ID" 1979
8 1980 27 0 0 0 "ID" 1980
8 1981 29.75 0 0 0 "ID" 1981
8 1993 29.0928571428571 0 0 0 "ID" 1993
8 1994 29.2428571428571 0 0 0 "ID" 1994
8 1995 28.0428571428571 0 0 0 "ID" 1995
8 1996 28.6416666666667 0 0 0 "ID" 1996
8 1997 29.4807692307692 0 0 0 "ID" 1997
8 1998 27.803125 0 0 0 "ID" 1998
8 2002 27.1 0 0 0 "ID" 2002
8 2003 28.7666666666667 0 0 0 "ID" 2003
8 2004 28.05 0 0 0 "ID" 2004
8 2011 26.8 0 0 0 "ID" 2011
8 2014 28 0 0 0 "ID" 2014
8 2018 25.6 0 0 0 "ID" 2018
9 1979 26.25 0 0 0 "ID" 1979
9 1980 27.3214285714286 0 0 0 "ID" 1980
9 1981 27.6666666666667 0 0 0 "ID" 1981
9 1992 28.1 0 0 0 "ID" 1992
9 1993 28.1045454545455 0 0 0 "ID" 1993
9 1994 28.8916666666667 0 0 0 "ID" 1994
9 1995 28.4823529411765 0 0 0 "ID" 1995
9 1996 28.2772727272727 0 0 0 "ID" 1996
9 1997 27.9266666666667 0 0 0 "ID" 1997
9 1998 27.9966666666667 0 0 0 "ID" 1998
9 2002 27.8 0 0 0 "ID" 2002
9 2003 28.45 0 0 0 "ID" 2003
9 2004 27.8 0 0 0 "ID" 2004
9 2010 27.65 0 0 0 "ID" 2010
9 2016 27.35 0 0 0 "ID" 2016
9 2017 27.8 0 0 0 "ID" 2017
10 1980 26.625 0 0 0 "ID" 1980
10 1990 27.3 0 0 0 "ID" 1990
10 1992 27.5125 0 0 0 "ID" 1992
10 1993 27.8041666666667 0 0 0 "ID" 1993
10 1994 27.575 0 0 0 "ID" 1994
10 1995 28.4730769230769 0 0 0 "ID" 1995
10 1996 27.76 0 0 0 "ID" 1996
10 1997 27.575 0 0 0 "ID" 1997
10 1998 27.4 0 0 0 "ID" 1998
10 1999 27.325 0 0 0 "ID" 1999
10 2002 26.8166666666667 0 0 0 "ID" 2002
10 2003 27.45 0 0 0 "ID" 2003
10 2004 28.5 0 0 0 "ID" 2004
10 2010 26.15 0 0 0 "ID" 2010
10 2011 26.8 0 0 0 "ID" 2011
10 2016 27.9 0 0 0 "ID" 2016
10 2018 27.8 0 0 0 "ID" 2018
11 1979 25.4545454545455 0 0 0 "ID" 1979
11 1980 26.3076923076923 0 0 0 "ID" 1980
11 1981 25.5 0 0 0 "ID" 1981
11 1992 26.9111111111111 0 0 0 "ID" 1992
11 1993 27.3409090909091 0 0 0 "ID" 1993
11 1994 27 0 0 0 "ID" 1994
11 1995 27.7136363636364 0 0 0 "ID" 1995
11 1996 27.9 0 0 0 "ID" 1996
11 1997 27.4625 0 0 0 "ID" 1997
11 1998 27.1722222222222 0 0 0 "ID" 1998
11 1999 27.8 0 0 0 "ID" 1999
11 2002 26.5571428571429 0 0 0 "ID" 2002
11 2003 27.5333333333333 0 0 0 "ID" 2003
11 2004 26.7 0 0 0 "ID" 2004
11 2009 25.9 0 0 0 "ID" 2009
11 2010 25.95 0 0 0 "ID" 2010
11 2011 26.2 0 0 0 "ID" 2011
11 2012 26.6 0 0 0 "ID" 2012
11 2014 26.7 0 0 0 "ID" 2014
11 2015 27.2833333333333 0 0 0 "ID" 2015
11 2016 27.8166666666667 0 0 0 "ID" 2016
11 2017 27.2333333333333 0 0 0 "ID" 2017
11 2018 28.6 0 0 0 "ID" 2018
12 1979 25.1875 0 0 0 "ID" 1979
12 1980 26.2692307692308 0 0 0 "ID" 1980
12 1981 26 0 0 0 "ID" 1981
12 1992 26.5375 0 0 0 "ID" 1992
12 1993 27.3714285714286 0 0 0 "ID" 1993
12 1994 26.63 0 0 0 "ID" 1994
12 1995 26.5 0 0 0 "ID" 1995
12 1996 26.7166666666667 0 0 0 "ID" 1996
12 1997 27.1357142857143 0 0 0 "ID" 1997
12 1998 26.32 0 0 0 "ID" 1998
12 1999 26.1 0 0 0 "ID" 1999
12 2002 26.95 0 0 0 "ID" 2002
12 2003 25.68 0 0 0 "ID" 2003
12 2004 25.85 0 0 0 "ID" 2004
12 2007 25.9 0 0 0 "ID" 2007
12 2009 25 0 0 0 "ID" 2009
12 2010 24.5 0 0 0 "ID" 2010
12 2011 26.325 0 0 0 "ID" 2011
12 2014 27 0 0 0 "ID" 2014
12 2016 27.5 0 0 0 "ID" 2016
12 2017 28 0 0 0 "ID" 2017
1 1979 27.0526315789474 0 0 0 "ID" 1979
1 1980 26.6818181818182 0 0 0 "ID" 1980
1 1981 26.4642857142857 0 0 0 "ID" 1981
1 1985 27.225 0 0 0 "ID" 1985
1 1986 27.5 0 0 0 "ID" 1986
1 1987 25.45 0 0 0 "ID" 1987
1 1991 27.375 0 0 0 "ID" 1991
1 1992 25.8 0 0 0 "ID" 1992
1 1993 26.81875 0 0 0 "ID" 1993
1 1994 26.8681818181818 0 0 0 "ID" 1994
1 1995 27.122 0 0 0 "ID" 1995
1 1996 26.5954545454545 0 0 0 "ID" 1996
1 1997 26.9033333333333 0 0 0 "ID" 1997
1 1998 27.2846153846154 0 0 0 "ID" 1998
1 2003 27.2428571428571 0 0 0 "ID" 2003
1 2004 27.64375 0 0 0 "ID" 2004
1 2005 27.178125 0 0 0 "ID" 2005
1 2017 26.325 0 0 0 "ID" 2017
2 1979 26.575 0 0 0 "ID" 1979
2 1980 26.4230769230769 0 0 0 "ID" 1980
2 1981 26.5714285714286 0 0 0 "ID" 1981
2 1985 26.7083333333333 0 0 0 "ID" 1985
2 1986 26.55 0 0 0 "ID" 1986
2 1991 27.275 0 0 0 "ID" 1991
2 1992 27.3375 0 0 0 "ID" 1992
2 1993 26.9705882352941 0 0 0 "ID" 1993
2 1994 26.9025 0 0 0 "ID" 1994
2 1995 27.0568181818182 0 0 0 "ID" 1995
2 1996 27.1294117647059 0 0 0 "ID" 1996
2 1997 26.6125 0 0 0 "ID" 1997
2 1998 28.0916666666667 0 0 0 "ID" 1998
2 2003 27.3277777777778 0 0 0 "ID" 2003
2 2004 27.38125 0 0 0 "ID" 2004
2 2005 27.54375 0 0 0 "ID" 2005
2 2017 26.9 0 0 0 "ID" 2017
3 1979 26.8181818181818 0 0 0 "ID" 1979
3 1980 26.7083333333333 0 0 0 "ID" 1980
3 1981 27.5769230769231 0 0 0 "ID" 1981
3 1986 26.85 0 0 0 "ID" 1986
3 1989 26.825 0 0 0 "ID" 1989
3 1991 26.625 0 0 0 "ID" 1991
3 1992 27.025 0 0 0 "ID" 1992
